2415,33.08,20.91,50.29,8.49,9.55,15.32,7.31,-4.28,18.32,-1.57,10.08,-4.07,-25.23,15.72,-8.78,-10.42,-13.77,12.14,-9.62,13.28,-10.37,-15.89,-27.97,-21.89,6.33,4.73,20,22.5,42.95,-17.2,4.2,-1.79,-3.45,-3.86,29.87,29.01,58.36,-8.81,-12.24,-5.41,-18.97,12.99,178.8,-9.03,-5.43,38.66,-14.87,-9.86,-30.89,5.33,11.36,14.91,-12.83,1.46,-54.16,204.75,47.9,-9.46,53.47,22.81,6.38,-15,3.79,-30.73,10.41,4.23,-23.58,-66.17,-13,8.68,-23.71,241.3,1.8,-11.78,-1.77,-9.06,9.59,13.73,22.99,39.51,17.68,-4.72,-12.5,-74.22,10.28,50.84,3.22,51.52,27.46,-6.49,-5.72,-4.38,-2.93,22.7,19.13,-16.29,15.83,1.57,-3.19,-7.17,-5.17,-8.71,-1.95,-19.07,-0.95,-10.16,-28.39,-23.23,-71.47,-53.42,-52.9,-38.28,-42.21,-31.77,-20.7,-20.85,-11.55,-2.83,27.12,44.31,117.41,18.64,74.9,56.35,38.3,46.12,21.85,28.53,-0.25,-5.59,1.31,14.99,8.86,18.49,1.99,-13.85,-12.37,-16.14,-16.73,6.97,1.38,-4.26,6.38,14.53,-12.81,34.85,16.77,29.73,30.83,6.67,9.22,-1.3,-18.12,-15.84,-37.41,-45.84,47.5,-29.82,-19.44,-0.29,-2.84,-4.49,3.09,0.93,16.91,12.84,15.51,33.35,10.39,28.77,44.34,8.24,10.48,33.06,18.57,10.37,8.96,10.74,6.54,9.3,-1.6,7.43,-18.67,-7.17,-3.37,-3.66,9.49,5.49,0.79,5.4,12.03,3.33,8.58,5.24,10.78,19.47,17.41,9.41,4.06,14.41,13.13,3.45,-5.17,8.85,-4.12,6.49,6.88,-7.42,-11.58,-7.64,-10.31,-8.43,-4.73,-7.95,16.17,-2.37,7.87,-8.42,-9.31,5.44,-7.17,3.27,9.89,-9.08,-2.56,-1.15,-13.56,-15.87,8.05,-7.19,0.64,0.99,13.7,2.77,-10.23
2416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,-0.48,20.61,24.26,1,24.55,-4.21,14.87,18.58,-2.39,-19.54,-16.97,-24.73,-41.39,2.55,-33.71,-21.08,-11.42,-10.84,-9.56,19.27,-19.7,97.53,83.79,81.33,167.04,24.53,90.21,26.59,74.88,68.65,42.98,-14.16,70.95,-14.41,16.31,14.05,42.54,39.55,31.02,71.77,40.62,111.55,177.09,83.18,43.45,59.31,20.52,41.83,46.57,62.64,49.84,43.8,6.68,-27.12,-25.77,43.91,27.08,12.64,22.8,27.21,1.01,-26.75,-2.68,-1.73,-3.12,12.23,-0.18,1.37,7.95,39.24,24.7,4.13,-2.95,26.4,17.64,0.64,41.15,58.97,47.92,45.25,26.53,-6.33,-24.91,25.47,24.65,14.43,23.22,54.18,26.65,44.1,45.28,73.19,41.28,18.7,32.06,9.89,-47.34,-38.73,-51.37,-53.88,-42.66,-49.86,-39.26,-52.61,-43.3,-41.32,-41.48,-54.31,-7.63,15.27,12.49,-11.86,-46.7,-25.32,-32.98,-35.33,-39.85,-10.17,60.27,86.22,129.4,38.51,50.26,73.8,120.31,75.25,46.56,144.01,86.67,13.06,-22.87,-46.95,-48.42,-61.62,-49.21,-51.68,-15.02,-1.37,-35.77,-41.43,-43.84,-30.07,-33.32,-27.56,-13.83,21.87,-6.58,6.39,-39.07,-58.24,-28.48,-57.8,-35.62,-40.67,-44.64,-31.49,-30.34,-17.33,-34.41,-34.47,-33.57,-1.07,-8.48,-7.53,-5.23,-18.11,-10.94,2.9,-13.73,-20.46,-9.45,-38.98,7.11,-31.7,-25.63,-29.94,-35.2,-20.85,-25.39,-31.27,115.57,92.73,130.07,260.15,93.27,237.6,221.22,263.25,213.68,233.11,138.76,205.44,-9,15.57,9.37,12.99,34.95,11.33,7.33,1.75,28.4,-0.55,24.08,9.2,2.82,-2.49,3.13,-17.25,3.56,-4.28,-8.14,30.49,-6.58,6.93,9.22,-12.7,-4.14,-7.79,5.49,17.04,15.56,24.14,24.4,2.69,4.79,23,23.78,-0.91,35.66,31.02,9.95,30.1,-3.59,-11.54,-2.05
2418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,-34.48,-56.98,106.41,13.59,60.48,-1.12,-17.1,-13.62,221.9,11.03,80.39,57.54,85.33,130.32,-7.36,-7.3,54.54,45.03,161.36,108.9,-26.77,95.67,2.99,-37.62,14.62,49.74,-11.76,-21.46,-32.73,-13.26,6.22,-49.56,29.2,40.61,41.13,7.6,41.26,20.51,0.14,90.49,-34.11,-9,-16.24,20.53,11.7,-6.54,-9.76,2.18,-28.32,8.37,-0.38,-8.3,24.15,3.29,0.14,2.7,-36.28,12.85,19.43,4.22,-38.02,-41.7,-23.71,-33.81,37.57,-37.8,-16.34,-28.1,14.88,-66.8,-47.06,3.27,94.37,44.37,46.35,34.53,-25.34,34.55,12.49,40.1,-18.01,67.06,49.93,-2.07,-17.02,-31.02,2.22,-17.33,13.91,38.42,-12.31,1.86,15.14,67.76,8.21,10.28,24.75,6.34,26.4,64.56,40.42,-7.23,10.99,16.43,26.11,2.91,34.12,23.38,30.54,88.55,-20.24,11.21,-10.38,3.58,5.59,26.31,-2.51,3.02,3.48,-30.69,20.93,61.36,44.93,90.81,109.96,101.02,173.37,105.73,101.62,100.01,81.2,83.27,34.25,4.61,15.81,-32.64,-56.69,-45.91,-26.83,-9.73,-4.8,-3.68,-11.46,-12.7,20.67,51.95,45.72,83.58,84.76,105.6,11.72,-14.93,-39.39,-38.61,-3.56,-31.77,0.46,-27.33,-27.91,17.65,39.05,-2.63,-6.65,-18.26,-14.39,13.14,-2.32,-4.22,22.72,25.8,-17.41,-31.91,-52.92,-39.33,2.83,-10.87,33.91,1.44,-6.42,-6.5,-0.6,2.99,81.37,105.49,42.34,47.43,22.29,74.37,-12.54,3.53,37.2,23.78,40.67,24.77,-17.88,-14.69,21.46,-4.75,-0.28,6.68,16.59,17.86,15.86,26.38,-17.05,-18.11,32.11,-2.83,36.57,-4.4,15.64,14.9,3.21,-9.99,-32.3,-20.68,1.04,-2.81,-11.86,-8.39,-31.54,-22.66,41.93,21.27,42.67,94.24,46.02,51.06,7.54,116.01,-0.8,51.96,84.92,59.14,-17.14
2420,-2.11,14.22,32.72,15.21,30.99,33.4,8.87,23.11,68.11,9.64,46.6,25.19,-15.63,45.74,13.94,1.89,-9.02,-31.97,-0.74,4.39,-22.21,15.49,-2.68,-6.49,39.38,-17.51,11.2,26.82,61.53,69.04,36.63,19.83,71.4,9.52,16.43,24.22,-5.53,32.7,-3.52,18.79,3.81,16.79,21.03,26.4,20.68,26.72,15,36.22,24.7,66.45,44.24,20.76,11.01,34.8,21.02,6.02,-19.39,0.35,27.26,-1.03,44.23,-37.98,-7.63,-8.96,1.14,-17.77,1.81,34.93,41.35,20.71,1.2,28.06,3.65,48.39,35.87,31.57,39.31,66.31,31.49,5.14,21.78,14.08,32.17,7.65,37.9,21.99,11.93,10.22,6.19,-7.51,-9.24,7.87,-0.26,10.31,-11.04,-5.65,-8.34,-26.48,-4.68,3.77,-9.16,-11.41,1.35,-21.63,-22.77,-29.33,-26.54,-29.95,-46.95,1.26,-31.74,-43.39,-38.03,-26.75,-14.99,-14.71,5.17,12.1,16.59,49.86,94.05,7.24,57.18,92.37,82.54,39.25,23.54,31.49,-1.32,6.16,15.45,-3.2,6.59,-0.67,13.75,-8.74,7.1,6.78,-8.32,-3.27,4.58,-6.7,-12.53,-12.32,-28.26,29.76,-14.38,-5.88,-8.13,3.06,12.88,14.47,-5,4.93,-3.48,8.47,28.57,-9.48,-5.48,-18.88,9.99,-20.03,-3.78,-12.17,-1.69,5.96,7.75,17.71,-13.85,17.74,3.75,8.56,-14.45,6.73,-2.55,2.57,-0.02,1.93,-6.94,-10.73,7.25,-17.12,-11.67,6.4,-7.82,6.14,-6.28,-9.89,3.86,-4.25,4.22,0.11,5.12,9.29,-7.19,-13.6,-1.54,-11.36,-11.25,-4.63,-11.74,-8.77,5.74,-4.92,-24.82,3.38,-1.19,-4.75,-14.21,-4.42,-2.42,2.19,1.36,-0.95,-20.63,-12.06,6.41,-33.61,-3.65,-9.31,3.01,4.4,1.16,-4.93,-10.78,-9.8,11.76,5.45,5.45,-3.03,-12.22,3.31,-2.57,-13.25,-13.65
2421,5.41,0.8,7.35,5.46,19.49,14,-23.45,1.24,21.66,22.64,20.19,-0.16,-1.69,59.61,17.83,2.24,-2.76,-29.47,10.47,-8.57,-13.92,-0.06,-23.77,0.08,12.49,-21.38,6.61,30.33,8.02,55.61,34.63,43.04,78.51,24.12,56.34,32.35,8.11,21.92,14.84,11.72,6.69,-0.64,0.85,-12.29,-5.29,13.85,-2.78,8.05,16.09,39.6,6.83,8.32,20.13,36.71,25.43,49.73,13.04,4.56,4.13,8.96,7.83,-32.1,2.36,-2.13,-1.21,-0.96,8.16,9.99,21.73,23.82,56.75,28.42,28.07,43.4,32.7,16.4,23.38,38.87,24.15,15.54,10.87,11.32,-8.77,-6.46,14.89,-9.91,-13.43,14.1,0.8,-16.28,13.44,16.6,7.26,6.77,7.73,18.56,16.28,8.14,21.36,15.58,15.96,26.3,-2.6,-15.8,-5.03,-14.18,-16.81,-15.64,-49.3,13.95,-8.23,-19.35,-27.63,-24.32,-9.75,-8.43,-6.33,-2.57,0.77,23.61,92.27,-12.3,9.5,21.61,30.22,19.92,6.65,18.68,6.38,7.34,11.76,1.65,-14.8,-4.67,-10.61,-4.38,3.43,4.5,-1.27,-13.01,-11.9,-15.43,-13.24,-3.89,-24.06,32.71,6.8,-10.68,-14.27,-12.6,-19.44,8.53,-1.45,-0.68,4.21,-16.69,36.46,-27.29,-15.14,-0.88,12.37,-1.44,12.72,1.79,1.02,13.81,21.86,41.62,13.83,22.41,27.27,27.02,8.72,20.65,7.88,9.24,22.95,8.45,9.06,15.77,14.55,17.4,7.98,-4.02,-6.58,1.15,1.16,10.87,16.43,15.34,8.12,-2.45,-8.79,-2.94,12.22,-3.38,3.91,8.72,6.05,6.1,-2.94,0.58,19.79,27.1,9.61,21.65,3.66,3.19,21.9,14.68,3.15,-5.01,3.15,-3.87,-12.62,-13.79,13.67,-4.2,0.37,11.5,8.96,0.63,17.58,21.03,8.75,26.11,2.68,5.16,3.3,-16.95,-9.5,-4.49,-15.1,-11.54,2.63
2422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,13.91,18.31,-5.46,21,8.53,12.26,34.01,41.82,20.57,42.94,43.06,-8.66,-6.21,47.89,16.97,19.69,13.51,-3.81,-1.96,4.34,-12.18,-21.1,-6.36,-5.39,32.29,-27.54,-17.81,-17.61,9.73,-9.84,0.63,-4.08,6.8,23.28,20.71,10.55,-17.17,2.41,4.4,-5.09,19.36,19.57,34.37,29.49,-2.94,32.41,5.44,42.4,16.64,77.82,63.09,102.26,-0.68,4.85,2.6,-0.06,31.87,-7.65,-14.44,-21.37,52.05,-20.7,-36.06,-30.03,-2.6,4.78,-10.26,13.21,-14.76,1.39,57.72,57.43,-21.51,11.55,44.96,14.92,-12.01,-16.25,4.58,-10.84,11.75,7.16,-1.57,-17.43,10.92,-18.4,-4,-1.78,35.37,15.6,17.27,18.2,-5.48,-5.48,24.23,2.65,41.6,43.31,13,-1.45,0.26,-3.21,-11.92,-14.85,0.83,-1.63,-24.93,-0.57,-46.44,-18.37,-52.3,-38.47,-32.56,-16.91,8.38,18.35,-11.25,-5.78,1.52,-24.67,60.44,-8.3,83.7,50.25,38.96,34,21.26,-7.96,29.82,22.47,23.26,50.11,15.4,34.04,6.88,-2.82,3.11,-13.46,2.62,10.18,14.17,-16.51,-31.08,17.24,-42.93,0.49,-2.99,0.21,25.17,17.74,-19.31,-0.36,-13.96,3.55,-3.12,-28.4,73.82,-18.91,14.84,29.95,-7.43,-3.14,31.97,2.46,11,-3.52,14.43,17.39,-10.36,-2.14,10.78,1.76,-0.07,8.95,-11.07,7.44,18.72,-5.74,-10.85,33.15,19.45,3.06,-16.11,-9.72,-9.28,-8.29,1.54,-7.78,-7.03,11.26,15.21,14.27,-5.3,18,12.22,-14.9,-6.42,12.56,-11.56,4.81,15.06,-1.36,1.04,4.56,-7.03,26.64,19.19,27.92,15.52,6.21,14.59,11.24,-11.53,8.24,-11.3,-18.57,17.05,-11.84,-11.72,9.65,19.97,18.58,15.44,20.28,0.99,13.09,36.51,19.29,10.8,4.92,14.92,-1.9,-22.21,-14.32,14.32
2424,49.64,100.36,34.02,87.3,156.99,211.88,34.53,12.45,60.51,25.55,-27.13,-28.14,-55.49,-36.12,-47,-48.72,-44.48,-43.02,-0.39,-10.77,2.72,-49.81,-20.62,-0.68,41.94,3.47,82.75,22.84,11.83,-4.67,-10.12,-2.96,-23.91,0.51,-1.52,-0.09,4.08,-12.85,-11.58,6.27,11.51,39.58,43.83,64.26,85.03,136.6,125.93,99.3,16.7,55.98,-12.76,5.13,17.34,11.49,12.39,-30.99,-22.27,-24.08,-29.92,-20.21,-8.96,-40.11,-39.57,-53.3,-43.67,-51.98,-54.9,-48.12,-39.94,-40.39,18.98,13.21,-45.22,-22.08,15.04,44.39,-0.78,7.54,-17.12,6.06,-28.54,-9.35,-45.21,-71.07,55.62,-65.74,-81.8,-90.76,-90.17,-90.21,-96.88,-94.82,-93.4,-93.5,-98.06,-97.27,-98.78,-96.3,-91.28,-82.22,-81.39,-86.36,-34.2,27.99,-38.44,-53.67,100.47,1016.15,894.85,43.32,1154.73,-49.53,-21.01,210.89,161.68,-18.57,162.53,278.78,-62.01,-70.98,-66.52,211.43,-15.12,556.61,242.7,609.64,566.37,1053.29,36.69,-15.86,570.29,177.3,298.03,561.38,-25.21,202.73,-1.46,-76.25,-74.39,-93.19,65.91,44.21,-37.57,-61.32,-40.24,-55.8,-46.04,-92.73,164.94,-79.49,320.83,25.26,-50,-90.9,-86.23,-80.81,-77.74,14.51,-76.62,1175.12,177.51,1398.67,29.19,-58.4,-81.69,3936.6,55.16,8250.72,-30.56,-89.73,293.58,-95.37,-15.7,-96.32,-94.15,-31.02,-26.01,-99.97,-48.34,-99.89,-55.57,-98.24,-91.67,-98.76,-98.8,-97.73,-86.37,-85.88,-88.97,174.07,-99.33,724.68,-96.42,-65.38,133.75,-22.22,-63.27,1670.97,-95.29,-93.33,-80.75,397.3,33.33,-92.55,3941.94,55.56,-98.8,16107.14,659.12,-55.37,84788.89,73569.23,1832.26,-25.54,6700,173.24,-23.86,2221.43,-77.78,-64.13,-99.52,-98.37,-97.51,-99.57,-99,13.5,-97.7,-99.23,-57.86,-99.08,-25,-76.17,100,283450,1170.53
2425,34.54,28.27,52.64,53.47,65.75,77.31,33.08,37.37,46.68,8.48,-15.03,-17.64,3.89,30.45,28.05,9.36,-10.7,-3.95,6.29,21.17,-6.46,4.6,13.2,31.75,43.62,-12.88,-33.39,-27.11,2.6,-31.75,-32.98,-20.64,-2.34,4.38,-19.47,-27.11,-31.95,-11.35,-7.53,2.84,13.12,13.91,19.41,-27.03,-47.82,-35.02,-3.82,-11.82,-33.53,-1.34,-26.53,-24.9,-22.82,-13.51,-40.96,-27.16,-3.09,-24.71,-38.29,-16.63,-20.25,-41.71,-35.58,-17.96,-17.57,-39.2,-47.22,-44.42,-41.39,-37,-25.59,-37.26,-23.4,-16.59,7.84,27.2,-18.3,14.68,65.36,108.15,135.21,160.45,108.02,161.51,156.15,77.39,97.33,11.24,54.79,42.7,34.34,-25.7,-57.82,-66.97,-60.68,-65.57,-56.72,-48.03,-53.58,-37.26,-26.62,-59.11,-45.09,-37.25,0.84,-14.54,-54.45,-49.07,-55.56,-52.6,-20.87,-18.14,-29.27,59.64,38.33,64.34,77.57,234.17,487.8,418.95,184.52,231.49,231.06,65.99,45.2,-18.56,17.65,-25.97,-7.42,-25.71,-62.27,-74.79,-22.46,-57.67,-69.67,-75.44,-78.67,-85.94,-96.97,-97.23,-88.31,-97.11,-99.05,-93.57,-89.73,-46.98,6.98,182.08,359.58,876.76,2462.74,3957.17,608.09,3034.94,19938.71,4866.44,1362.63,616.04,170.68,160.77,124.07,172.63,162.55,188.07,111.66,101.02,88.4,133.34,123.97,55.19,50.32,-23.5,-29.1,-20.01,-19.14,-28.45,-9.6,-17.76,2.77,-43.11,-12.94,-37.08,14.88,83.06,86.59,42.59,43.5,41.89,37.32,35.43,9.81,53.48,13.37,-35.7,-19.76,6.02,-5.62,-7.2,-4.4,-11.08,-17.58,1.18,-6.98,-30.47,-56.58,22.19,-33.41,-34.29,3.26,-1.09,8.44,-14.81,25.08,-20.97,-13.21,-12.96,-0.73,-27.85,12.24,-21.99,-46.95,-43.53,-31.41,-25.16,-50.92,-38.56,-23.26,-17.07,-17.63,-2.41,-10.04,33.2,27.42,56.87,4.87
2426,17.33,72.24,27.33,58.73,23.2,45.29,45.37,96.93,66.52,46.22,10.94,2.98,0.37,-1.5,3.99,-0.16,-2.87,-13.83,-31.16,-29.02,-14.06,1.87,3.23,20.5,23.11,3.99,6.82,17.03,23.45,21.64,52.61,43.45,40.13,19.04,17.28,7.69,21.21,33.71,16.77,8.68,-12.74,6.1,11.23,22.53,27.74,44.92,37.6,15.07,25.21,42.41,29.75,21.62,42.47,24.8,17.01,5.81,-7.02,-13.83,-9.5,7.72,2.02,-30.67,-5.81,0.42,1.76,2.12,10.73,29.11,43.66,42.7,40.3,32.2,16.33,64.8,38.2,32.62,32.81,36.67,36.85,0.45,-5.85,4.58,4.63,1.68,21.93,-16.74,-9.5,-9.52,-6.98,-11.47,-10.41,12.86,24.13,29.52,30.56,24.06,10.29,39.02,21.89,19.83,22.92,12.82,6.14,-7.43,-21.91,-27.16,-54.98,-66.68,-69.9,-38.95,-24.67,-28.19,-31.7,-25.3,-12.18,1.19,14.31,14.59,95.62,201.38,271.61,57.77,46.56,53.61,58.39,70.59,57.84,34.27,24.85,-4.99,0.04,2.07,-3.68,0.61,6.66,2.08,-9.04,-26.3,-33.41,-32.03,-29.21,-9.18,-25.01,-24.57,-33.41,-8.73,-24.52,-22.34,-13.99,-7.25,-5.06,5.03,-4.72,0.62,8.81,2.82,37.13,-29.17,-20.75,-6.75,-6.56,-1.95,-13.45,11.91,72.7,141.26,63.99,108.38,57.58,84.88,65.38,77.19,57.27,49.42,66.79,13.29,-17.91,-39.36,-15.93,-47.42,-32.09,-46.75,-23.27,-38.7,-29.57,-24.44,-32.27,-12.36,-16.27,-12.3,-15.51,-10.9,-13.27,-10.11,-22.47,-22.85,-20.01,-16.18,-6.27,-11.51,-3.11,-2.39,-5.66,-7.1,-11.97,18.45,-3.15,8.44,3.87,0.88,15.95,-2.28,-27.88,-7.92,1.83,14.56,28.99,-8.74,16.41,0.75,6.97,1.14,-7.61,5.12,2.25,-15.15,-32.39,-28.39,-26.62,-25.92,-35.3,-27.71,22.68,-26.53,-28.02
2427,-10.54,5.24,133.66,-20.91,-37,41.77,-32.05,53.74,32.05,53.95,14.61,18.47,31.84,58.36,-57.8,20.89,192.09,124.58,-38.68,62.59,40.94,-15.57,58.46,21.19,8.19,116.05,25.95,55.67,-42.15,-75.77,104.15,-60.28,-40.94,86.63,53.56,63.66,9.87,-64.5,-28.09,-44.77,-13.08,155.45,6.14,18.26,24.44,-7.79,18.29,1.77,99.61,61.1,167.58,-66.62,11.65,-42.55,9.55,-25.3,-15.29,50.45,-50.01,25.65,-24.27,-16.8,-54.52,720.95,-36.45,19.93,-33.61,21.03,-19.9,-58.4,-47.51,-42.97,-65.98,-45.94,155.42,-52.11,-9.96,-37.35,38.5,-29.88,3.13,-25.82,-23.53,-37.35,28.23,13.97,-69.5,-12.78,13.23,-31.22,-43.34,-33.7,-66.49,-0.92,-23.11,-77.99,-5.31,9.73,10.06,-15.36,2.82,71.13,72.85,81.71,10.47,-5.32,-8.03,169.79,-40.57,69.42,-62.3,-22.06,-8.64,-71.76,-48.89,-14.79,64.23,65.48,104.48,4.42,102.09,-48.18,58.64,11.27,-34.35,11.58,134.38,30,-20.37,-27.59,-16.1,5.09,16.33,87.17,64.56,-1.47,49.36,-26.15,-42.38,-43.69,-6.28,34.05,7.47,-32.37,5.18,-11.77,-16.9,24.27,-8.14,68.19,-5.37,85.63,-24.11,6,17.5,81.23,26.13,-1.3,28.95,-23.71,47.95,-23.94,19,-33.2,207.31,-33.36,-39.81,-15.5,-52.88,-27.31,-25.3,3.86,-56.08,61.52,-16.91,-2.52,-49.85,42.21,-16.54,32.68,94.24,80.49,-58.21,7.31,-10.07,-23.41,31.26,2.11,4.89,0.39,189.16,9.51,-29.03,-33.97,242.75,39.41,99.1,9.32,0.15,36.28,-4.36,-13.61,-56.31,84.01,43.87,50.43,-23.11,0.03,-8.4,26.25,-0.29,97.34,75.6,152.86,90.71,-13.74,70.41,-53.28,105.23,18,45.05,94.87,16.47,-50.65,-9.33,-24.82,-35.72,-23.58,-24.17,46.16,-51.15,-9.19,-40.52,-34.04,41.35
2428,26.64,0.22,1.01,13.03,50.87,15.69,15.03,31.75,21.76,25.58,38.31,46.67,3.89,108.38,86.06,54.59,25.19,30.9,12.52,16.79,25.17,26.11,9.43,14.01,51.85,8.08,11.63,11.63,30.11,33.39,24.75,15.56,10.96,28.57,19.45,27.63,8.46,6.54,5.46,14.82,10.26,24.84,28.9,21.6,35.3,28.62,30.1,24.05,22.28,66.46,50.91,40.48,34.63,18.98,26.2,26.69,14.05,2.65,2.67,-11.14,11.92,-29.05,0.1,2.66,-0.73,12.49,7.91,12.01,13.13,53.82,32.32,49.57,25.11,73.73,30.17,32.25,23.62,39.09,35.59,34.88,31.74,28.76,14.67,11.12,27.05,-3.2,10.03,14.54,15.53,11.6,13.97,8.38,5.07,2.63,10.62,13.29,10.42,11.1,8.98,21.31,31.96,18.1,23.74,26.35,26.13,10.8,-28.15,-26.99,-36.21,1.59,-5.84,-15.96,-9.98,-11.85,-8.94,-4.43,-2.75,-0.85,80.86,84.8,117.52,23.36,54.41,62.87,59.27,56.71,62.96,34.99,12,24.07,17.29,17.43,8.36,-0.64,7.26,-5.92,-8.51,-6.88,-18.09,-14.16,-7.2,2.9,-1.26,-5.48,-20.08,33.7,-2.66,-0.13,8.16,6.64,-3.01,-0.13,1.55,-6.3,-9.34,0.28,35.55,-23.86,-24.46,1.08,5.02,-3.65,12.3,4.57,2.42,15.71,8.98,11.73,-1.16,18.41,27.9,2.36,2.14,1.49,2.5,13.62,9.3,2.48,3.92,9.16,15.93,0.07,11.18,11.96,8.75,22.27,15.76,7.37,16.87,16.65,12.76,7.54,10.19,11.17,-3.85,9.04,7.49,3.76,-1.07,3.28,0.68,1.03,13.64,14.56,-2.78,24.97,27.94,9.31,4.88,8.6,4.72,3.77,10.65,8.66,2.91,-1.38,7.74,1.41,-2.52,1.01,9.68,3.11,13.95,11.06,0.2,2.79,-5.56,-3.03,8.04,-5.45,4.54,-15.09,-4.19,-5.14,-13.5
2429,-5.54,-5.83,30.42,46.72,31.03,-10.81,23.73,21.23,73.38,24.27,0.36,2.35,-6.09,-0.55,-29.12,-23.28,-28.08,-39.09,-41.99,-43.64,-53.93,-54.95,-43.7,-67.02,-47.52,-62.56,-64.28,-51.46,-59.51,-63.04,-52.72,-59.89,-35.65,1.22,-16.8,-17.03,10.64,40.55,78.75,31.47,43.81,26.45,42.47,123.67,122.59,74.87,58.55,196.4,35.69,77.51,-9.31,12.89,26.52,95.79,42.39,2.81,-9.47,-24.97,-31.16,-20.92,27.77,-14.44,82.37,9.16,1.04,-9.26,-4.91,27.12,10.9,31.12,60.96,28.16,1.18,20.43,-20.7,2.52,19.88,4.38,-10.62,-2.72,6.2,-12.34,-17.38,-33.46,-23.57,-18.28,0.97,-32.05,-35.84,-45.18,15.73,-2.51,-12.41,-5.74,-2.1,13.6,-11.35,-5.24,12.35,72.72,39.92,146.16,19.77,-0.12,33.08,22.31,2.55,-46.24,-50.79,59.43,5.08,-16.87,-38.27,-30.86,-37.26,-12.59,-30.31,-25.13,-26.1,51.8,112.62,-49.97,-12.26,-5.26,-10.9,-45.13,14.01,-38.36,-53.48,-53.38,-33.06,-22.8,-37.08,-31.78,-44.58,-8.38,22.8,-32.05,-31.59,-73.14,-33.26,-8.53,-6.14,14.33,6.19,2.86,68.8,0.81,20.63,188.25,32.93,555.17,237.69,132.59,80.45,-21.41,41.78,37.36,-40.64,-4.36,5.83,-38.43,-18.44,-35.16,-34.99,-33.5,-31.13,13,5.7,19.36,47.28,38.33,44.27,64.4,35.01,17.9,19.73,25.76,15,33.46,5.95,-17.81,-15.74,-28.66,-34.6,-7.56,-10.91,-3.17,-0.34,-5.46,13.97,10.77,-1.15,18.02,68.26,58.29,54.58,52.96,27.61,37.87,27.7,38.94,52.28,24.86,4.5,40.38,-3.01,2.53,1.76,-3.28,29.54,25.66,24.15,-2.86,-32.5,-25.32,-5.01,-30.9,-9.58,-1.56,-0.08,-10.27,-21.46,-35.93,-37.04,-13.05,13.36,-13.05,-0.15,0.89,-16.64,-23.05,-28.89,-19.32,-21.63
